11-beta-hydroxylase deficiency							
12q14 microdeletion syndrome							
15q11.2 microdeletion							
Familial hemiplegic migraine	Familial hemiplegic migraine	Familial or sporadic hemiplegic migraine	Orphanet_69735				
Familial hemophagocytic lymphohistiocytosis	Familial hemophagocytic lymphohistiocytosis	Familial hemophagocytic lymphohistiocytosis	Orphanet_84090				
Familial hyperaldosteronism type 2	Familial hyperaldosteronism type 2	Familial hyperaldosteronism type III	Orphanet_84090				
Familial hyperaldosteronism type III							
Familial hyperthyroidism due to mutations in TSH receptor							
Familial hypertrophic cardiomyopathy							
Familial hypocalciuric hypercalcemia type 1							
Familial hypocalciuric hypercalcemia type 2							
Familial hypocalciuric hypercalcemia type 3							
Familial isolated pituitary adenoma							
Familial joint instability syndrome							
Familial LCAT deficiency							
Familial lipoprotein lipase deficiency							
Familial Mediterranean fever	Familial Mediterranean fever	Familial Mediterranean fever	"C1847501, PS606777"				
Familial mixed cryoglobulinemia							
Familial multiple lipomatosis							
Familial multiple trichodiscomas							
Familial osteochondritis dissecans							
Familial pancreatic cancer							
Familial partial lipodystrophy associated with PLIN1 mutations - See Familial partial lipodystrophy							
Familial partial lipodystrophy associated with PPARG mutations							
Familial partial lipodystrophy due to AKT2 mutations - See Familial partial lipodystrophy							
Familial partial lipodystrophy type 2							
Familial partial lipodystrophy type Köbberling							
Familial platelet disorder with associated myeloid malignancy	Familial platelet disorder with associated myeloid malignancy	Familial platelet disorder with associated myeloid malignancy	EFO_0007287				
Familial porencephaly							
Familial progressive cardiac conduction defect							
Familial prostate cancer							
Familial reactive perforating collagenosis							
Familial thoracic aortic aneurysm and dissection							
Familial thyroglossal duct cyst							
Familial transthyretin amyloidosis							
Familial tumoral calcinosis							
Familial visceral myopathy with external ophthalmoplegia							
Familial Wilms tumor 2							
Familiar chronic mucocutaneous candidiasis - Not a rare disease							
Fanconi anemia	Fanconi anemia	Fanconi anemia	Orphanet_51208				
Fanconi Bickel syndrome	Fanconi Bickel syndrome	Glycogen storage disease due to GLUT2 deficiency	Orphanet_71278				
Fanconi syndrome							
Farber's disease							
Fatal familial insomnia	Fatal familial insomnia	Fatal familial insomnia	Orphanet_32				
Fatal infantile encephalomyopathy							
Fatty acid hydroxylase-associated neurodegeneration							
Faye-Petersen-Ward-Carey syndrome							
FBXL4-related encephalomyopathic mitochondrial DNA depletion syndrome							
Febrile infection-related epilepsy syndrome							
Febrile Ulceronecrotic Mucha-Habermann disease							
Feigenbaum Bergeron Richardson syndrome							
Feingold syndrome	Feingold syndrome	Feingold syndrome type 1	Orphanet_289891				
Felty's syndrome							
Femoral facial syndrome							
Femur bifid with monodactylous ectrodactyly							
Femur fibula ulna syndrome							
Fertile eunuch syndrome							
Fetal akinesia deformation sequence	Fetal akinesia deformation sequence	Fetal akinesia deformation sequence	Orphanet_79201				
Fetal aminopterin syndrome							
Fetal and neonatal alloimmune thrombocytopenia	Fetal and neonatal alloimmune thrombocytopenia	CN689512	Orphanet_79201				
Fetal cystic hygroma							
Fetal hydantoin syndrome							
Fetal indomethacin syndrome							
Fetal methylmercury syndrome							
Fetal minoxidil syndrome							
Fetal retinoid syndrome							
Fetal thalidomide syndrome							
Fetal valproate syndrome							
FG syndrome	FG syndrome	fg syndrome	Orphanet_79259				
FG syndrome 2	FG syndrome 2	fg syndrome	Orphanet_79256				
FG syndrome 3							
Fibrillary glomerulonephritis							
Fibro-adipose vascular anomaly							
Fibrocartilaginous embolism							
Fibrochondrogenesis	Fibrochondrogenesis	Fibrochondrogenesis	Orphanet_53697				
Fibrodysplasia ossificans progressiva	Fibrodysplasia ossificans progressiva	Fibrodysplasia ossificans progressiva	Orphanet_66629				
Fibrolamellar carcinoma							
Fibromuscular dysplasia - Not a rare disease							
Fibrosarcoma	Fibrosarcoma	fibrosarcoma	Orphanet_53540				
Fibrosing mediastinitis							
Fibrous dysplasia							
Fibular aplasia ectrodactyly							
"Fibular aplasia, tibial campomelia, and oligosyndactyly syndrome"							
Fibular hemimelia							
Fibular hypoplasia and complex brachydactyly	Fibular hypoplasia and complex brachydactyly	Fibular aplasia-complex brachydactyly syndrome	Orphanet_2763				
Filippi syndrome	Filippi syndrome	Filippi syndrome	Orphanet_53693				
Fine-Lubinsky syndrome							
Fingerprint body myopathy							
Fish-eye disease	Fish-eye disease	Fish-eye disease	EFO_0006461				
Fitzsimmons syndrome							
Fitzsimmons Walson Mellor syndrome							
Fitzsimmons-Guilbert syndrome							
Floating-Harbor syndrome	Floating-Harbor syndrome	Floating-Harbor syndrome	Orphanet_721				
Florid cemento-osseous dysplasia							
Flynn Aird syndrome							
Focal cortical dysplasia of Taylor							
Focal dermal hypoplasia	Focal dermal hypoplasia	Focal dermal hypoplasia	Orphanet_1426				
Focal dystonia - Not a rare disease							
Focal facial dermal dysplasia							
Focal segmental glomerulosclerosis	Focal segmental glomerulosclerosis	focal segmental glomerulosclerosis	Orphanet_380				
"Follicle-stimulating hormone deficiency, isolated"	"Follicle-stimulating hormone deficiency, isolated"	Isolated follicle stimulating hormone deficiency	Orphanet_79477				
Follicular lymphoma	Follicular lymphoma	neoplasm of mature B-cells	Orphanet_79477				
Fountain syndrome							
Fowler's syndrome							
Fox-Fordyce disease							
FOXG1 syndrome							
Fragile X syndrome	Fragile X syndrome	Fragile X syndrome	Orphanet_79478				
Fragile XE syndrome							
Frank Ter Haar syndrome	Frank Ter Haar syndrome	Frank-Ter Haar syndrome	Orphanet_231671				
Fraser syndrome	Fraser syndrome	Fraser syndrome	Orphanet_220465				
Frasier syndrome	Frasier syndrome	Frasier syndrome	Orphanet_2102				
Free sialic acid storage disease							
Freeman Sheldon syndrome	Freeman Sheldon syndrome	Freeman-Sheldon syndrome	Orphanet_2342				
Freiberg's disease							
Frias syndrome							
Friedreich ataxia	Friedreich ataxia	Friedreich ataxia	EFO_1000956				
Frints De Smet Fabry Fryns syndrome							
Frontal fibrosing alopecia	Frontal fibrosing alopecia	frontal fibrosing alopecia	Orphanet_2438				
Frontofacionasal dysplasia							
Frontometaphyseal dysplasia	Frontometaphyseal dysplasia	Frontometaphyseal dysplasia	Orphanet_168796				
Frontonasal dysplasia							
Frontonasal dysplasia with alopecia and genital anomaly - See Frontonasal dysplasia							
Frontonasal dysplasia-severe microphthalmia-severe facial clefting syndrome - See Frontonasal dysplasia							
Frontorhiny - See Frontonasal dysplasia							
Frontotemporal dementia	Frontotemporal dementia	Frontotemporal dementia	Orphanet_99802				
"Frontotemporal dementia, ubiquitin-positive"	"Frontotemporal dementia, ubiquitin-positive"	Frontotemporal dementia	CN205842				
Froster-Huch syndrome							
"Fructose-1,6-bisphosphatase deficiency"							
Fryns Hofkens Fabry syndrome							
Fryns syndrome							
Fuchs endothelial corneal dystrophy - Not a rare disease							
Fuchs heterochromic iridocyclitis							
Fucosidosis	Fucosidosis	Fucosidosis	Orphanet_225123				
Fuhrmann syndrome	Fuhrmann syndrome	Fuhrmann syndrome	Orphanet_139491				
Fukuyama type muscular dystrophy							
Fumarase deficiency	Fumarase deficiency	Fumaric aciduria	Orphanet_2133				
Functioning pancreatic endocrine tumor							
"Fundus dystrophy, pseudoinflammatory, of Sorsby"							
Furunculous myiasis							
Fused mandibular incisors							
Galactokinase deficiency							
Galactose epimerase deficiency	Galactose epimerase deficiency	Galactose epimerase deficiency	"PS235400, C0019061"				
Galactosemia	Galactosemia	Classic galactosemia	Orphanet_140905				
Galactosialidosis	Galactosialidosis	Galactosialidosis	Orphanet_79124				
Gallbladder cancer	Gallbladder cancer	gallbladder neoplasm	EFO_1000292				
Galloway-Mowat syndrome	Galloway-Mowat syndrome	Galloway-Mowat syndrome	Orphanet_95159				
Game Friedman Paradice syndrome							
Gamma aminobutyric acid transaminase deficiency	Gamma aminobutyric acid transaminase deficiency	Gamma-aminobutyric acid transaminase deficiency	Orphanet_79273				
Gamma-cystathionase deficiency							
Gangliocytoma	Ganglioglioma	C0206716	Orphanet_26106				
Ganglioglioma							
GAPO syndrome							
Gardner syndrome	Gardner syndrome	Gardner syndrome	Orphanet_313808				
Gardner-Diamond syndrome							
Garret Tripp syndrome							
Gastric lymphoma							
Gastric Non-Hodgkin Lymphoma							
Gastro-enteropancreatic neuroendocrine tumor							
Gastrocutaneous syndrome							
Gastrointestinal Stromal Tumors	Gastrointestinal Stromal Tumors	Gastrointestinal stromal tumor	Orphanet_288				
Gastroschisis							
GATAD2B-associated neurodevelopmental disorder							
Gaucher disease	Gaucher disease	Gaucher disease	C0039445				
Gaucher disease - ophthalmoplegia - cardiovascular calcification - See Gaucher disease							
Gaucher disease perinatal lethal	Gaucher disease perinatal lethal	Fetal Gaucher disease	Orphanet_774				
Gaucher disease type 1	Gaucher disease type 1	Gaucher disease type 1	Orphanet_774				
Gaucher disease type 2							
Gaucher disease type 3	Gaucher disease type 3	Gaucher disease type 3	Orphanet_774				
Gay Feinmesser Cohen syndrome							
Geleophysic dwarfism							
Gemignani syndrome							
"Generalized junctional epidermolysis bullosa, non-Herlitz type - See Junctional epidermolysis bullosa"							
Generalized pustular psoriasis							
Genito palato cardiac syndrome							
Genitopatellar syndrome	Genitopatellar syndrome	Genitopatellar syndrome	Orphanet_621				
Genoa syndrome							
Genochondromatosis							
"Genu valgum, st Helena familial"							
Genuine diffuse phlebectasia							
Geroderma osteodysplastica	Geroderma osteodysplastica	Geroderma osteodysplastica	Orphanet_676				
Gerstmann syndrome							
Gerstmann-Straussler-Scheinker disease							
Gestational diabetes insipidus							
Gestational trophoblastic tumor							
Ghosal hematodiaphyseal dysplasia syndrome							
Ghose Sachdev Kumar syndrome							
Giant axonal neuropathy	Giant axonal neuropathy	Giant axonal neuropathy	Orphanet_36386				
Giant cell arteritis	Giant cell arteritis	temporal arteritis	Orphanet_685				
Giant cell tumor of bone							
Giant congenital nevus							
Giant platelet syndrome							
Gigantism							
Gilbert syndrome - Not a rare disease							
Gillespie syndrome	Gillespie syndrome	Aniridia-cerebellar ataxia-intellectual disability syndrome	Orphanet_822				
Gingival fibromatosis with distinctive facies							
Gingival fibromatosis with hypertrichosis	Gingival fibromatosis with hypertrichosis	Gingival fibromatosis-hypertrichosis syndrome	Orphanet_183678				
"Gingival fibromatosis, 1"	"Gingival fibromatosis, 1"	Hereditary gingival fibromatosis	Orphanet_79430				
"Gingival fibromatosis, 2"							
"Gingival fibromatosis, 3"							
"Gingival fibromatosis, 4"							
Gitelman syndrome							
Glanzmann thrombasthenia	Glanzmann thrombasthenia	Glanzmann thrombasthenia	Orphanet_483				
Glassy cell carcinoma of the cervix							
Glaucoma sleep apnea							
"Glaucoma, Ectopia, Microspherophakia, Stiff joints and Short stature syndrome"							
Glioblastoma							
Glioma							
Gliomatosis cerebri							
Gliosarcoma	Gliosarcoma	gliosarcoma	Orphanet_2151				
Globozoospermia							
Glomerulonephritis							
Glomerulonephritis with sparse hair and telangiectases	Glomerulonephritis with sparse hair and telangiectases	Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome	Orphanet_2157				
Glomerulopathy with fibronectin deposits 1	Glomerulopathy with fibronectin deposits 1	Fibronectin glomerulopathy	Orphanet_168569				
Glomerulopathy with fibronectin deposits 2	Glomerulopathy with fibronectin deposits 2	Fibronectin glomerulopathy	EFO_0000183				
Glomus jugulare tumors							
Glomus tympanicum tumor							
Glomus vagale tumor							
Glucagonoma							
Glucocorticoid-remediable aldosteronism							
Glucose transporter type 1 deficiency syndrome	Glucose transporter type 1 deficiency syndrome	"C1847501, PS606777"	Orphanet_79242				
Glucose-6-phosphate dehydrogenase deficiency	Glucose-6-phosphate dehydrogenase deficiency	glucosephosphate dehydrogenase deficiency	Orphanet_2162				
Glucose-galactose malabsorption							
Glutamate formiminotransferase deficiency	Glutamate formiminotransferase deficiency	Formiminoglutamic aciduria	Orphanet_392				
"Glutamine deficiency, congenital"	"Glutamine deficiency, congenital"	Congenital brain dysgenesis due to glutamine synthetase deficiency	Orphanet_394				
Glutaric acidemia type I							
Glutaric acidemia type II							
Glutaric acidemia type III							
Glutathione synthetase deficiency	Glutathione synthetase deficiency	Glutathione synthetase deficiency	Orphanet_395				
Glutathionuria							
Glycine N-methyltransferase deficiency	Glycine N-methyltransferase deficiency	Hypermethioninemia due to glycine N-methyltransferase deficiency	Orphanet_3322				
Glycogen storage disease 8							
"Glycogen storage disease type 0, liver"							
Glycogen storage disease type 12							
Glycogen storage disease type 13	Glycogen storage disease type 13	Glycogen storage disease	Orphanet_399				
Glycogen storage disease type 1A	Glycogen storage disease type 1A	Glycogen storage disease	Orphanet_93473				
Glycogen storage disease type 1B	Glycogen storage disease type 1B	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib	Orphanet_2028				
Glycogen storage disease type 2							
Glycogen storage disease type 3							
Glycogen storage disease type 4							
Glycogen storage disease type 5							
Glycogen storage disease type 6							
Glycogen storage disease type 7							
Glycoprotein VI deficiency							
Glycoproteinosis							
GM1 gangliosidosis type 1							
